admin5,label
6556,Rest Camp Miorita Ivancea
6557,Mayoralty of Putintei
6558,Infant possible
6559,"Impreuna Multi-Functional Social Assistance Community Center, Rublenita"
6560,"Kindergarten No. 5, Ialoveni"
6562,Discova village public library
6563,Viprova village public library
6564,Community center Viprova
6565,Community center Discova
6566,Central Accounting Baius
6567,Direction of maintenance of administrative buildings Orhei
6568,Fanfare popular team Huluboaia
6569,Mayoralty of Seliste
6570,Nursery Hand
6571,Kindergarten Seliste
6572,Kindergarten no. 1 Lucaseuca
6573,Kindergarten no. 2 Lucaseuca
6574,Gymnasium Seliste
6575,Gymnasium Lucaseuca
6576,Central Accounting Seliste
6577,Municipal Public Library Seliste
6578,Lucaseuca village public library
6579,Mana village public library
6580,Community center Seliste
6581,Community center Lucaseuca
6582,Mana Cultural Hall
6583,Yuzhno Library
6584,Kindergarten no. 1 Colibasi
6585,Children's Library Cirpesti
6586,Mayoralty of Step-Soci
6587,Gymnasium Step-Soci
6588,Central Accounting Step-Soci
6589,Step-Sochi Municipal Public Library
6590,Step-Social Cultural Hall
6591,Community Center of Hope House social Falesti
6592,Step popular team-Sochi
6593,Mayoralty of Susleni
6594,Kindergarten no. 1 Susleni
6595,Central Accounting Ceadir
6596,Highschool V. Lupu Susleni
6597,Leova Region Directorate General for Education Hostel
6598,Central Accounting Susleni
6599,Gymnasium Viscauti
6600,Municipal Public Library Susleni
6601,Viscauti village public library
6602,Community center Susleni
6603,Central Accounting Cneazevca
6604,Children's Library Giurgiulesti
6605,Susleni popular team
6606,Mayoralty of Teleseu
6607,Kindergarten Teleseu
6608,Kindergarten Samananca
6609,"Ion Creanga Gymnasium, Teleseu"
6610,Gymnasium Samananca
6611,Central Accounting Colibabovca
6612,Municipal Public Library Teleseu
6613,Community center Teleseu
6614,Community center Samananca
6615,Taraclia Community Center
6616,Mayoralty of Trebujeni
6617,Gymnasium Trebujeni
6618,"Voloave Community Center, Valoave"
6619,Central Accounting Trebujeni
6620,Municipal Public Library Trebujeni
6621,Community center Trebujeni
6622,Community center Morovaia
6623,Community center Butuceni
6624,Central Accounting Cupcea
6625,Central Accounting Hanasenii November
6626,Cahul Regional Development Service
6627,Mayoralty of Vatici
6628,Kindergarten Vatici
6629,Kindergarten Camp
6630,Gymnasium Vatici
6631,Middle School Camp
6633,Municipal Public Library Vatici
6634,Community center Vatici
6635,House of Culture Camp
6636,Salt-yeomen Central Accounting
6637,Kindergarten Corten
6638,Accounting Central New Salt
6639,Mayoralty of the city of Orhei
6640,Kindergarten no. 1 Tower Orhei
6641,Kindergarten no. 2 Orhei
6642,Central Accounting Wire
6643,Kindergarten no. 4 Orhei
6644,Kindergarten no. 5 Orhei
6645,Kindergarten no. 6 Orhei
6647,Kindergarten no. 8 Orhei
6648,Kindergarten no. 12 Rainbow Orhei
6649,Kindergarten Bolohan
6650,"O. Ghibu Theoretical Lyceum, Orhei"
6651,"Mihail Lomonosov Theoretical Lyceum, Orhei"
6652,Highschool Orhei A. Russo
6653,"Ion Luca Caragiale Theoretical Lyceum, Orhei"
6654,No gymnasium. 4 Orhei Eminescu
6655,"Grigore Vieru Gymnasium No. 6, Orhei"
6656,Gymnasium Bolohan
6657,Socii Noi Auxilliary School
6658,Tourism and sports club Orhei
6659,School Arts Orhei
6660,Orhei School Musical
6661,Young naturalists Orhei Station
6662,Young technicians Orhei Station
6663,Central Accounting Orhei
6664,Bolohan village public library
6665,Pohorniceni village public library
6666,Cultural district center Andrew Suruceanu
6668,Community center Bolohan
6669,Community center Pohorniceni
6670,No popular team. 1 Orhei
6672,No popular team. 3 Orhei
6673,Baurci artesian well
6674,Internal Audit Service Riscani
6675,No popular team. 6 Orhei
6676,Children's House Creative Orhei
6677,State Historical-Ethnographic Museum Orhei
6678,Protected Dwelling Social Service Cocieri
6680,No.6 Infant or.Riscani
6681,Rascaieti Museum
6682,Public Healthcare Institution Health Center Sudarca
6683,Mayoralty of Bravicea
6684,"Stefan cel Mare Theoretical Lyceum, village of Bravicea"
6685,Kindergarten Bravicea
6686,"Folk companies of the Culture, Youth, Sports, and Tourism Directorate"
6687,Bravicea School Musical
6688,Central Accounting Bravicea
6689,Community center Bravicea
6690,Municipal Public Library Bravicea
6693,Professional Parental Assistance Melenciuc Svetlana Iscalau
6694,Bahu village public library
6695,Bahu Cultural Hall
6696,Mayoralty of Ciniseuti
6697,Kindergarten no. 1 Ciniseuti
6698,Kindergarten Flyer s.Singureni
6699,Kindergarten no. 3 Ciniseuti
6700,Ciniseuti Gymnasium
6701,Central Accounting Ciniseuti
6702,Municipal Public Library Ciniseuti
6703,Municipal Public Library Children Ciniseuti
6704,Community center Ciniseuti
6705,Mayoralty of Cuizauca
6706,Cogilniceni Kindergarten and Primary School
6707,Central Accounting Cuizauca
6709,Cuizauca Theoretical Lyceum
6711,Cogilniceni village public library
6712,Otaci village public library
6713,Municipal Public Library Cuizauca
6714,Community center Cogilniceni
6715,Community center Otaci
6716,Community center Cuizauca
6718,Andrus team of top popular Wheel of Fortune
6719,Mayoralty of Echimauti
6720,Central Accounting Echimauti
6721,Echimauti Theoretical Lyceum
6722,Municipal Public Library Echimauti
6723,Community center Echimauti
6724,Cucoreni popular team s.Cucoara
6725,Mayoralty of Ghiduleni
6726,Central Accounting Ghiduleni
6727,Central Accounting Ghindesti
6728,Gymnasium Busauca
6729,Gymnasium Ghiduleni
6730,Municipal Public Library Ghiduleni
6731,Busauca village public library
6732,Community center Ghiduleni
6733,Community center Busauca
6734,Joy popular team
6735,Cocieri Personal Assistance Social Service
6737,Mayoralty of Horodiste
6738,Isaicani Early Childhood Development Community Center
6739,Kindergarten Horodiste
6741,Tipova Primary School
6742,Lower Gymnasium Mincenii
6743,Gymnasium Horodiste
6744,Lalova Gymnasium
6745,Mincenii de Sus Kindergarten and Primary School
6746,Central Accounting Horodiste
6748,Community center Horodiste
6749,Community center Lalova
6750,Community center Tipova
6751,Lower House of Culture Mincenii
6752,Mincenii the Upper House of Culture
6753,Municipal Public Library Horodiste
6754,Slobozia-Horodiste village public library
6755,Lower village public library Mincenii
6756,Lalova village public library
6758,Bobocel popular team Cahul
6759,Valenasii popular team Valeni
6761,Mayoralty of Ignatei
6762,Central Accounting Ignat
6764,Ignatei Theoretical Lyceum
6765,Gymnasium Meseni
6766,No orphanage. 1 Marian Ignat
6767,No orphanage. 2 Badan Ignat
6768,Ignat Cultural Hall
6769,Community center Meseni
6770,Meseni village public library
6771,Ignat village public library
6772,Kindergarten no. 1 Gaidar
6773,Mayoralty of Mateuti
6775,Mateuti Gymnasium
6776,Matthew Municipal Public Library
6777,Matthew cultural club
6778,Mayoralty of Papauti
6779,Central Accounting Papai
6780,Gymnasium Papai
6781,Gymnasium Lipceni
6782,Lipceni village public library
6783,Papai Municipal Public Library
6784,Community center Papai
6785,Community center Lipceni
6786,Kindergarten Tomai
6787,Tomaiul Nou Kindergarten and Primary School
6788,Mayoralty of Peciste
6790,Peciste Theoretical Lyceum
6792,Community center Peciste
6793,Municipal Public Library Peciste
6794,District Youth Centre Comrat
6795,Mayoralty of Sircova
6797,Piscaresti Primary School
6798,Gymnasium Sircova
6799,Community center Piscaresti
6800,Community center Sircova
6801,Lale whole Chirsova
6802,Saratica Veche Kindergarten and Primary School
6803,Piscaresti village public library
6804,Municipal Public Library Sircova
6805,Mayoralty of Trifesti
6807,Kindergarten Gordinesti
6808,Trifesti Gymnasium
6809,Gymnasium Gordinesti
6810,Perennial Gymnasium
6811,House of perennial crops
6812,Community center Trifesti
6813,Community center Gordinesti
6814,Municipal Public Library Trifesti
6815,Gordinesti village public library
6816,Perennial village public library
6817,Selemet School Musical
6818,Popular assembly Guravusca Ferapontievca
6819,"Marina Cater Family-Based Children's Home, Pruteni"
6820,Mayoralty of Tareuca
6821,Calarasi Population Fund support
6822,Tareuca Gymnasium
6823,Gymnasium Tahnauti
6824,Kindergarten Tahnauti
6825,Kindergarten Tareuca
6826,Community center Tahnauti
6827,Community center Tareuca
6828,Municipal Public Library Tareuca
6829,Tahnauti village public library
6830,Dola Ceadir Lunga
6831,Community mediation Service Floresti
6832,Mayoralty of the city of Rezina
6833,Central Accounting Rezina
6834,Gymnasium Ciorna
6835,"Alexandru cel Bun Theoretical Lyceum, Rezina"
6836,"Alexandru Puschin Theoretical Lyceum, Rezina"
6838,"Community Center for Early Development of Children Aged 3-6(7), Cuhurestii de Jos"
6839,New Saharna Kindergarten
6840,Kindergarten Solonceni
6841,Land Relations and Cadastre Service Stefan Voda
6842,Kindergarten no. 2 Rezina
6844,"L. Baciu Assistant Parent, Brinzenii Noi"
6845,Kindergarten no. 5 Rezina
6846,Kindergarten no. 6 Rezina
6848,Buciusca Kindergarten and Primary School
6849,Saharna New Gymnasium
6850,Gymnasium Solonceni
6851,Community center Stohnaia
6852,Community center Saharna
6853,Community center Buciusca
6854,Community center Solonceni
6855,Saharna new community center
6856,Community center Ciorna
6857,Bosernita village public library
6858,Ciorna village public library
6859,Rezina adult public library branch
6860,Saharna village public library
6861,New Saharna village public library
6862,Buciusca village public library
6863,Solonceni village public library
6864,Department of Culture Stefan Voda
6865,"T. Ciobanu Assistant Parent, Vasieni"
6866,Administration of the mayoralty of Lipceni
6869,Recreation and health improvement camp for children and youth in Sarata Noua
6870,Group household Rezina
6871,Mayoralty of the city of Soldanesti
6872,"Family-type home Luca Svetlana, Crasnoarmeiscoe village"
6873,Kindergarten Parcani
6874,Kindergarten Sestaci
6875,Leova Population Fund support
6876,Kindergarten no. 3 Soldanesti
6877,Stefan cel Mare Highschool Soldanesti
6878,"Direction of economy, trade, social service and external economic relations of Gagauzia"
6879,"Andries Kindergarten, Soldanesti"
6881,IP Gymnasium Gr. Eftodiev Sestaci
6882,Central Accounting Soldanesti
6883,"O sansa Multi-Functional Social Services Center, Solonet"
6884,Parcani village public library
6885,Sestaci village public library
6886,Community center Parcani
6887,Community center Sestaci
6888,Mayoralty of Alcedar
6889,Kindergarten Alcedar
6890,Collective model or.Leova
6891,Glade Infant
6892,IP Gymnasium Alcedar
6893,Curatura Kindergarten
6894,IP Gymnasium Poiana
6895,Central Accounting Alcedar
6896,Municipal Public Library Alcedar
6897,Curaturi village public library
6898,Clearing village public library
6899,Community center Alcedar
6900,Community center Curaturi
6901,Cultural Clearing House
6902,Mayoralty of Vadul-Rascov
6903,Vad-Rascov Kindergarten
6904,Socola Kindergarten and Primary School
6907,Borogani Museum
6908,Vad joint public library-Rascov
6909,Socola village public library
6910,Mayoralty of Chipesca
6911,Kindergarten Chipesca
6912,Gymnasium Chipesca
6913,Central Accounting Chipesca
6914,Municipal Public Library Chipesca
6915,Community center Chipesca
6916,Department Floresti culture
6917,Lower Kindergarten Climautii
6918,Infant Cot
6919,IP Gymnasium Climautii de Jos
6920,Vinatori Kindergarten
6921,Central Accounting Climautii Netherlands
6922,Municipal Public Library Lower Climautii
6923,Elbow village public library
6924,Lower House of Culture Climautii
6925,Elbow Cultural Hall
6926,Mayoralty of Cobilea
6927,Kindergarten yoke
6930,Centralized accounting department Floresti culture
6931,Municipal Public Library yoke
6932,Kindergarten no. Trifestii November 2
6933,Community center yoke
6934,Mayoralty of Cusmirca
6935,Kindergarten Cusmirca
6936,Willow nursery
6937,Highschool Cusmirca
6938,IP Gymnasium Salcia
6939,"Jemciujena Folk Company, Huluboaia"
6940,Municipal Public Library Cusmirca
6941,Industry direction Gagauzia
6942,Public Library village willow
6943,Community center Cusmirca
6944,Willow community center
6945,Mayoralty of Mihuleni
6946,Kindergarten Hligeni
6948,IP Gymnasium Mihai Volontir Hligeni
6950,Municipal Public Library Mihuleni
6951,Municipal Public Library Hligeni
6952,Professional Parental Assistance Gherghelegiu Galina
6953,Shipka village public library
6954,Community center Mihuleni
6955,Community center Hligeni
6956,Community center slats
6957,Mayoralty of Oliscani
6958,Kindergarten Oliscani
6959,Highschool Oliscani
6961,Municipal Public Library Oliscani
6962,Community center Oliscani
6963,Mayoralty of Raspopeni
6964,Kindergarten no. 1 Raspopeni
6965,Bria family orphanage Cahul
6966,Kindergarten Gauzeni
6967,Highschool Raspopeni
6968,IP Gymnasium Gauzeni
6969,Central Accounting Raspopeni
6970,Municipal Public Library Raspopeni
6971,Gauzeni village public library
6972,Mayoralty of Samascani
6973,Kindergarten Samascani
6974,Kindergarten Fuzauca
6975,IP Gymnasium Samascani
6976,IP Gymnasium Fuzauca
6977,Romantica Moscovei Recreation and Recovery Camp
6978,Municipal Public Library Samascani
6979,Fuzauca village public library
6980,Community center Fuzauca
6981,Mayoralty of the city of Telenesti
6982,No gymnasium. 1 (Romania) Telenesti
6984,Gymnasium Mihalasa
6986,New Heciul Kindergarten
6987,Kindergarten no. 3 Telenesti
6988,Kindergarten no. 4 Telenesti
6989,Central Accounting Telenesti
6990,Mihalasa village public library
6991,Community center Mihalasa
6992,Kindergarten no. 1 Cazaclia
6993,Mayoralty of Banesti
6994,Gymnasium Banestii November
6995,Village public library in November Banestii
6996,Cultural Hall in November Banestii
6997,Kindergarten no. 2 Cazaclia
6998,Mayoralty of Budai
6999,Buda Gymnasium
7000,Gymnasium Bogzesti
7001,Hiriseni Gymnasium
7002,Crasnaseni Gymnasium
7003,Budai Kindergarten
7004,Kindergarten Bogzesti
7005,Kindergarten Hiriseni
7006,Kindergarten Crasnaseni
7008,Accounting Central Buda
7009,Budai Municipal Public Library
7010,Bogzesti village public library
7011,Hiriseni village public library
7012,Crasnaseni village public library
7013,Budai Cultural Hall
7014,Community center Bogzesti
7015,Community center Hiriseni
7016,Community center Crasnaseni
7017,Popular Theatre Bogzesti
7018,Kindergarten no. 3 Cazaclia
7019,Copceac No.1 Kindergarten
7020,Kindergarten no. 1 Baurci
7021,Kindergarten no. 2 Baurci
7022,Kindergarten no. 3 Baurci
7023,Orhei Wind Band
7024,Mayoralty of Verejeni
7025,Verejeni Gymnasium
7026,Kindergarten Verejeni
7028,Municipal Public Library Verejeni
7029,Municipal Public Library Children Verejeni
7030,Community center Verejeni
7031,Ceadir-long camp
7032,Mayoralty of Inesti
7033,Inesti Gymnasium
7034,Kindergarten Inesti
7036,Municipal Public Library Inesti
7037,Community center Inesti
7038,Popular Theatre Inesti
7039,Library Cneazevca
7040,Mayoralty of Cazanesti
7041,Cazanesti Gymnasium
7042,Gymnasium Vad-Leca
7043,Kindergarten Cazanesti
7044,Kindergarten Vad-Leca
7045,Kindergarten Oxentea
7046,Municipal Public Library Cazanesti
7047,Municipal Public Library Children Cazanesti
7048,Vad-Leca village public library
7049,Community center Cazanesti
7050,Vad-cultural club Leca
7051,Popular Theatre Cazanesti
7053,Mayoralty of Chitcanii Vechi
7054,Chitcanii Vechi Gymnasium
7055,Chitcanii Old Kindergarten
7056,Culture Section of Drochia Regional Council
7057,Municipal Public Library Old Chitcanii
7058,Village public library in November Chitcanii
7059,Old Chitcanii community center
7060,Cultural Hall in November Chitcanii
7061,Popular Theatre Old Chitcanii
7062,Anna Horjesti orphanage Sirbu
7063,"Vatra Band, Orhei"
7064,Mayoralty of Chistelnita
7065,Gymnasium Chistelnita
7066,Vasile Tataru orphanage
7067,Kindergarten no. 1 Chistelnita
7068,Kindergarten no. 2 Chistelnita
7069,Centralized accounting department Drochia culture
7070,Municipal Public Library Chistelnita
7072,Community center Chistelnita
7073,Nina Dancu orphanage Chitic
7074,Ann Colt orphanage Balceana
7075,Mayoralty of Leuseni
7076,Kindergarten Leuseni
7077,Kindergarten Vasieni
7078,Leuseni Gymnasium
7079,Gymnasium Vasieni
7080,Eugenia Samocraiinii orphanage Calmatui
